Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
30qfYM53MuNCME5QqUFpxp,"DOSE OF DOPENESS (2007)","INSANO (NITRO MEGA)","Kid Cudi",2024-02-23,214440,36,,2024-05-08T18:50:37Z,"hip hop,ohio hip hop,pop rap,rap","Republic Records",0.787,0.779,2,-7.334,1,0.23,0.553,0.00307,0.139,0.477,166.088,4
79PO8wHcaDyxM0w1sKFQuY,"ROUND N ROUND (feat. Lil Yachty)","INSANO (NITRO MEGA)","Kid Cudi,Lil Yachty",2024-02-23,226760,37,,2024-05-08T18:50:35Z,"hip hop,ohio hip hop,pop rap,rap,atl hip hop,melodic rap,trap","Republic Records",0.724,0.687,5,-5.862,0,0.0661,0.247,0.00603,0.189,0.361,132.98,4
24CuCoSd1I0wY1S92DuLnK,"ANIMATE (feat. Chip Tha Ripper)","INSANO (NITRO MEGA)","Kid Cudi,Chip Tha Ripper",2024-02-23,174946,36,,2024-05-08T18:50:32Z,"hip hop,ohio hip hop,pop rap,rap","Republic Records",0.797,0.755,11,-8.704,1,0.14,0.433,0.0347,0.403,0.77,83.016,4
7qIbKygZWmVZ2ZJpgYHO19,"ELECTROWAVEBABY 2.0","INSANO (NITRO MEGA)","Kid Cudi,Steve Aoki",2024-02-23,217626,34,,2024-05-08T18:50:30Z,"hip hop,ohio hip hop,pop rap,rap,edm,electro house,pop dance","Republic Records",0.745,0.721,1,-4.85,1,0.0498,0.00265,0.00691,0.0337,0.573,127.998,4
2nT0qgUbjnDVmKmnNP3vSp,"EVERYBODY LIKE (feat. Pusha T)","INSANO (NITRO MEGA)","Kid Cudi,Pusha T",2024-02-23,192346,36,,2024-05-08T18:50:28Z,"hip hop,ohio hip hop,pop rap,rap,gangster rap,southern hip hop,trap,virginia hip hop","Republic Records",0.672,0.82,0,-5.704,1,0.256,0.203,0,0.802,0.768,155.016,4
171GowvfxC6r1WCHyb6fn3,"WILLIS (feat. Chip Tha Ripper)","INSANO (NITRO MEGA)","Kid Cudi,Chip Tha Ripper",2024-02-23,244240,33,,2024-05-08T18:50:25Z,"hip hop,ohio hip hop,pop rap,rap","Republic Records",0.814,0.407,1,-7.147,1,0.334,0.215,0.00025,0.173,0.785,170.007,3
5zJc7HaHSABElZcL4WT3By,"WIN OR LOSE (feat. Chip Tha Ripper)","INSANO (NITRO MEGA)","Kid Cudi,Chip Tha Ripper",2024-02-23,167266,41,,2024-05-08T18:50:20Z,"hip hop,ohio hip hop,pop rap,rap","Republic Records",0.782,0.613,0,-6.924,0,0.0678,0.27,0,0.0846,0.627,130.005,4
5KLAUdja5B2pSp6msNihlD,"HUMAN MADE","INSANO (NITRO MEGA)","Kid Cudi",2024-02-23,228013,41,,2024-05-08T18:50:14Z,"hip hop,ohio hip hop,pop rap,rap","Republic Records",0.768,0.771,1,-7.26,0,0.0986,0.293,0,0.332,0.707,110.039,4
77DRzu7ERs0TX3roZcre7Q,"euphoria","euphoria","Kendrick Lamar",2024-04-30,383639,78,,2024-05-03T15:30:24Z,"conscious hip hop,hip hop,rap,west coast rap","Kendrick Lamar, under exclusive license to Interscope Records",0.831,0.643,1,-5.002,1,0.11,0.046,0,0.084,0.142,139.948,4
3BbS4oLUDNOLctshheQucc,"Senior Skip Day","K.I.D.S.","Mac Miller",2010-08-13,175782,61,,2024-04-04T20:47:22Z,"hip hop,pittsburgh rap,rap","Rostrum Records",0.522,0.725,5,-5.184,0,0.302,0.554,0,0.799,0.81,108.364,4
6h8ySBBKCcHUMkZTjndjMp,"淨化 Purge (feat. Devin Townsend)","淨化 Purge (feat. Devin Townsend)","OU,Devin Townsend",2024-03-28,302094,11,,2024-04-04T17:45:09Z,"canadian metal,progressive metal,vancouver metal","InsideOutMusic",0.285,0.959,0,-9.392,1,0.0968,0.0001,0.791,0.361,0.229,118.556,4
1QF0gucRbjYxmwBy9ZP48m,"CHUNKY","INSANO (NITRO MEGA)","Kid Cudi",2024-02-23,175133,38,,2024-03-27T14:55:03Z,"hip hop,ohio hip hop,pop rap,rap","Republic Records",0.553,0.753,8,-7.455,1,0.0297,0.0165,0,0.227,0.674,179.95,4
1UWcOJqWR7Qiqv5WRGj1Rx,"BLINDSIDED","BLINDSIDED","Bilmuri",2024-03-22,157156,8,,2024-03-22T14:19:05Z,"","Johnny Franck Productions",0.621,0.83,3,-5.705,1,0.0604,0.0147,0,0.0697,0.466,104.004,4
1t08G2BpPU2Ti72oqSJpzO,"Mercury","Mercury","Carcosa",2024-03-06,123730,49,,2024-03-08T15:13:19Z,"deathcore,melodic metalcore","Carcosa",0.509,0.979,8,-5.404,1,0.25,0.000201,0.894,0.318,0.487,157.051,4
4YSa8VQxjzsski1DOsvkHH,"DO IT","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,225000,2,,2024-02-16T03:03:21Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul","YZY",0.83,0.69,1,-5.87,1,0.0831,0.188,0,0.0795,0.622,107.016,4
4m4BHvDfzIgj5LbQLuFiIp,"CARNIVAL","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,264324,5,,2024-02-15T00:36:23Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul","YZY",0.596,0.81,1,-5.745,1,0.152,0.192,0,0.338,0.29,148.241,4
71MzcOebEC5KoWBbzvFPkj,"HOODRAT","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,222982,1,,2024-02-13T23:56:51Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul","YZY",0.538,0.514,11,-6.568,0,0.0348,0.0631,0,0.172,0.248,87.719,4
0Tgm7wkLb0AfAHAZDschvD,"BACK TO ME","VULTURES 1","Kanye West,Ty Dolla $ign",2024-02-09,295471,3,,2024-02-13T23:56:49Z,"chicago rap,hip hop,rap,pop rap,r&b,southern hip hop,trap,trap soul","YZY",0.815,0.788,1,-7.216,1,0.0884,0.00104,0,0.0613,0.336,95.66,4
6ovmQOOzUesGnkEdvvQGlJ,"BETTER HELL (Thicc boi)","BETTER HELL (Thicc boi)","Bilmuri",2024-01-26,142205,12,,2024-01-26T15:49:34Z,"","Johnny Franck Productions",0.598,0.878,2,-4.484,1,0.0792,0.00571,0,0.201,0.721,146.017,4
5qbhVL3vB7HwWvb0042B7y,"The Heart Part 5","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,332228,59,,2024-01-18T16:38:57Z,"conscious hip hop,hip hop,rap,west coast rap","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.7,0.812,1,-8.128,0,0.297,0.183,0,0.0756,0.801,97.405,4
6snamZJVlDZAREV8C3uRmc,"Shanghai","Shanghai","Darko US",2023-12-27,327018,31,,2024-01-05T16:09:28Z,"deathcore,melodic metalcore","Unsigned",0.35,0.953,0,-5.351,1,0.23,0.00327,0.0974,0.114,0.068,122.137,5
2FeBslNBMdR9V58uv6hd2t,"N95","Mr. Morale & The Big Steppers","Kendrick Lamar",2022-05-13,195950,30,,2023-12-21T19:41:54Z,"conscious hip hop,hip hop,rap,west coast rap","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",0.79,0.67,1,-5.527,1,0.105,0.377,0.00000232,0.119,0.408,139.956,4
3nh5RSXnRSHWuQbOJvQr0g,"Major Crimes","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)","HEALTH,Window Weather",2020-12-18,213400,57,,2023-12-16T02:27:02Z,"grave wave,metropopolis,noise pop,noise rock","Lakeshore Records",0.483,0.577,4,-11.105,0,0.0339,0.00159,0.347,0.0997,0.0694,77.99,4
6XwBY88olA5v58rNgLjTnI,"Dark Skies - Bilmuri Remix","A R I Z O N A (R E M I X E D)","A R I Z O N A,Bilmuri",2023-11-17,194509,34,,2023-11-24T15:44:47Z,"electropop,indie poptimism","Fueled By Ramen",0.554,0.836,10,-4.75,1,0.0372,0.0912,0.000138,0.15,0.576,153.043,4
6Vac0lgXFVm9ERE2w6PRvb,"The Pecan Tree - 10th Anniversary Remix / Remaster","Sunbather (10th Anniversary Remix / Remaster)","Deafheaven",2023-11-17,686924,16,,2023-11-17T15:58:48Z,"atmospheric black metal,blackened screamo,blackgaze,emotional black metal,post-metal,usbm","Deathwish Inc.",0.232,0.924,5,-4.512,1,0.051,0.0000229,0.351,0.283,0.204,124.437,4
4sMrWsrZJKHIDstsqm5QtT,"Vertigo - 10th Anniversary Remix / Remaster","Sunbather (10th Anniversary Remix / Remaster)","Deafheaven",2023-11-17,877068,16,,2023-11-17T15:58:45Z,"atmospheric black metal,blackened screamo,blackgaze,emotional black metal,post-metal,usbm","Deathwish Inc.",0.161,0.94,8,-4.112,1,0.0558,0.00000337,0.764,0.144,0.19,96.432,4
05cfV4YzdYsicYjcTbiL89,"Dream House - 10th Anniversary Remix / Remaster","Sunbather (10th Anniversary Remix / Remaster)","Deafheaven",2023-11-17,554592,22,,2023-11-17T15:58:34Z,"atmospheric black metal,blackened screamo,blackgaze,emotional black metal,post-metal,usbm","Deathwish Inc.",0.0963,0.935,2,-3.428,1,0.0909,0.00000486,0.492,0.407,0.126,81.123,4
5sS8ndoNMQaPEYaTKL5uFa,"Special K","Some Other Ones","Mac DeMarco",2015-07-08,140340,47,,2023-11-16T16:12:21Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.822,0.181,9,-13.268,0,0.0516,0.966,0.796,0.109,0.527,119.967,4
1gJaF3oRBr30cnmRdfD4Gz,"Hoso Boyo","Some Other Ones","Mac DeMarco",2015-07-08,182291,30,,2023-11-16T16:12:19Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.673,0.442,2,-9.028,1,0.0358,0.771,0.803,0.0897,0.758,78.441,4
2LDnx28LxDqfmdiUmcQcXM,"Fish Terry","Some Other Ones","Mac DeMarco",2015-07-08,123267,29,,2023-11-16T16:12:18Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.679,0.572,9,-9.405,1,0.0285,0.0838,0.885,0.102,0.881,99.029,4
2ZXuQJwCNa4ecRkzit6nt1,"Hachiko","Some Other Ones","Mac DeMarco",2015-07-08,162949,31,,2023-11-16T16:12:16Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.668,0.45,11,-9.418,0,0.0264,0.534,0.916,0.187,0.692,85.048,4
1jwOM8dY9ebNjcfDjM3BSI,"Young Coconut","Some Other Ones","Mac DeMarco",2015-07-08,162376,32,,2023-11-16T16:12:15Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.867,0.402,0,-8.6,1,0.0317,0.801,0.216,0.171,0.575,87.949,4
3JC4ReSPU0gLZHLt32UCsm,"Don Juan","Some Other Ones","Mac DeMarco",2015-07-08,116863,51,,2023-11-16T16:12:13Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.794,0.186,0,-13.837,1,0.0606,0.949,0.878,0.1,0.494,139.934,4
2eVqkswH0Kr2QznnUqzCml,"Peter Pickles","Some Other Ones","Mac DeMarco",2015-07-08,119805,30,,2023-11-16T16:12:11Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.825,0.672,2,-9.728,1,0.0355,0.437,0.83,0.291,0.877,93.065,4
1nNMc6O2KFgwVOOtiTzgth,"Onion Man","Some Other Ones","Mac DeMarco",2015-07-08,164716,34,,2023-11-16T16:12:10Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.558,0.773,6,-8.083,1,0.0286,0.556,0.96,0.344,0.688,115.039,4
3fIE1vGNoCktNyyi4BFi8v,"Little Pepper","Some Other Ones","Mac DeMarco",2015-07-08,159928,32,,2023-11-16T16:12:07Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock","Captured Tracks",0.759,0.373,2,-11.325,1,0.04,0.572,0.902,0.0689,0.956,79.004,4
6HNWDjbome8TQp0rYRZTQS,"Cobra (Rock Remix) [feat. Spiritbox]","Cobra (Rock Remix) [feat. Spiritbox]","Megan Thee Stallion,Spiritbox",2023-11-08,186521,54,,2023-11-09T04:04:32Z,"houston rap,pop,rap,trap queen,canadian metalcore","Hot Girl Productions",0.564,0.928,7,-4.876,0,0.127,0.257,0,0.205,0.424,138.011,4
6JxkTZQ1EvdqsDBaKpsefc,"Different Strokes","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,172388,21,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.49,0.923,4,-7.063,0,0.0857,0.000361,0.00000962,0.62,0.473,162.996,4
0C9nakQAEvmVnZtMjbXKwQ,"Run the Ghouls","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,198131,33,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.349,0.959,0,-6.882,1,0.118,0.00274,0.00000677,0.0593,0.551,160.018,4
35vcgPGp8OJNrgNNoXhHKJ,"Loafers With the White Socks","It Wasn't Supposed To Be Like This","Pulses.,nightlife,Belle,Gavin Cole",2023-09-29,267729,19,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.585,0.934,6,-7.637,0,0.0862,0.000605,0.00000108,0.288,0.633,102.536,4
4UWP8c438g7uzC8ww13ukt,"Ain't Got No Ceiling","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,209407,13,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.423,0.92,0,-8.136,1,0.107,0.0011,0,0.107,0.433,173.042,4
4tUtzpC7HGEpWkMGCJv5CC,"Honesty, Honestly","It Wasn't Supposed To Be Like This","Pulses.,With Sails Ahead",2023-09-29,219825,15,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.526,0.897,7,-7.631,1,0.0395,0.000267,0.00000149,0.39,0.51,133.011,4
1Oz8YRm68ZyvGPNPCyfaFm,"Ask a Unc","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,178802,15,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.62,0.88,7,-7.13,1,0.0411,0.00212,0,0.597,0.732,113.524,4
37EUFZR9BKIONOMQkjHGca,"Take a Look, Y'all","It Wasn't Supposed To Be Like This","Pulses.,Granite State",2023-09-29,299952,13,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.57,0.958,7,-6.968,1,0.124,0.00921,0,0.0799,0.369,101.998,4
31bXgUpPICBjdzp3UdbMK2,"Them Phones","It Wasn't Supposed To Be Like This","Pulses.,JER",2023-09-29,238605,15,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore,black punk","Oh Word? Records",0.467,0.937,4,-7.834,0,0.0847,0.000645,0,0.0418,0.657,170.025,4
2I1JYUOh4an7eQP5duOQV3,"Kupo!","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,128324,13,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.407,0.953,7,-7.094,1,0.135,0.000458,0,0.834,0.401,202.096,4
1Pd9eLT7SMSjZT8sYVpAWN,"Heaven or Helvetica","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,212736,11,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.449,0.969,3,-6.83,1,0.0893,0.000707,0.00000238,0.251,0.316,77.513,4
70ShEeMNF4EQ8mEBddPske,"It Wasn't Supposed To Be Like This","It Wasn't Supposed To Be Like This","Pulses.",2023-09-29,106285,10,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.664,0.687,6,-10.561,0,0.0305,0.245,0.000137,0.111,0.668,140.017,4
7ypstB8w6IFsmWwdd8iyk9,"But It Is","It Wasn't Supposed To Be Like This","Pulses.,Carson pace",2023-09-29,366122,9,,2023-10-02T15:54:38Z,"progressive post-hardcore,swancore","Oh Word? Records",0.46,0.826,9,-7.987,1,0.0628,0.00114,0.0262,0.0951,0.224,196.029,4
69S4TESq528rTucLppnzTu,"In Awe (feat. Kadeem France)","In Awe (feat. Kadeem France)","Blanket,Loathe,Kadeem France",2021-08-09,240417,19,,2023-09-28T02:04:03Z,"grungegaze,nu-metalcore,progressive metalcore,uk metalcore,zoomergaze","Music For Nations",0.516,0.933,7,-3.847,0,0.0572,0.0000123,0.887,0.455,0.302,111.969,3
0GeLTUfDkDCxddikMzabVK,"Empyreal","Edge of the Earth","Sylosis",2011-03-11,291666,32,,2023-09-28T01:59:04Z,"groove metal,melodic death metal,melodic metalcore","Nuclear Blast",0.375,0.979,4,-3.031,1,0.147,0.000283,0.767,0.458,0.352,171.663,4
1udYclTdLTg4XVoExvKjfT,"The Ghost of Billy Royalton","The Ghost of Billy Royalton","Dance Gavin Dance",2023-08-24,266383,0,,2023-09-20T22:15:26Z,"pixie,sacramento indie,screamo,swancore","Rise Records",0.477,0.964,9,-5.138,1,0.0758,0.00336,0.000155,0.378,0.238,135.027,4
6kkwzB6hXLIONkEk9JciA6,"Weightless","The Ambient Zone Just Music Cafe Vol 4","Marconi Union",2012-10-29,480106,67,,2023-09-19T04:19:46Z,"ambient","Just Music",0.139,0.22,2,-19.974,0,0.0324,0.856,0.831,0.17,0.0789,71.432,5
0hUU81fjvfcvaiCCN51oRy,"Tell Me","Playing Robots Into Heaven","James Blake",2023-09-08,300122,38,,2023-09-15T15:51:54Z,"art pop,indie soul,indietronica,uk alternative pop","Republic Records / Polydor Records",0.508,0.753,9,-8.911,1,0.0537,0.258,0.485,0.189,0.169,141.047,4
4bmak6Hd7NPwVrY26TjKNT,"Innuendo - Remastered 2011","Innuendo (Deluxe Remastered Version)","Queen",1991-02-05,393026,27,,2023-09-13T16:46:43Z,"classic rock,glam rock,rock","Hollywood Records",0.212,0.732,1,-5.751,1,0.0635,0.184,0.00472,0.296,0.17,73.419,4
1dG4lTOVFu8RkSzybolp7o,"Innuendo","Innuendo","Queen",1991-02-04,391266,0,,2023-09-13T16:46:35Z,"classic rock,glam rock,rock","Hollywood Records",0.339,0.449,0,-15.818,1,0.0393,0.0976,0.000219,0.114,0.254,72.302,4
5gFfE8UgFslvqjVQw7dktZ,"your clothes","Frailty","Jane Remover",2021-11-12,254657,1,,2023-09-12T00:08:25Z,"dariacore,glitchcore,hyper-rock,hyperpop","deadAir",0.488,0.83,5,-4.492,0,0.0512,0.0542,0.000726,0.608,0.402,134.949,4
3ILyiwIS3SB5AWvcNfTKzA,"Suitcase Full of Cash","Cowboy Tears Drown the World in a Swimming Pool of Sorrow (Deluxe)","Oliver Tree",2022-12-23,149216,23,,2023-09-07T18:14:23Z,"alternative hip hop","Atlantic Records",0.776,0.693,7,-6.565,1,0.037,0.198,0,0.296,0.848,91.022,4
0rF0dZU2OsErMCUqscxk2n,"Replacement","Cowboy Tears Drown the World in a Swimming Pool of Sorrow (Deluxe)","Oliver Tree",2022-12-23,229007,26,,2023-09-07T18:14:18Z,"alternative hip hop","Atlantic Records",0.492,0.541,11,-4.876,1,0.0367,0.0181,0.00000983,0.11,0.365,169.297,4
0DBXMMwNYbo0O8wCzpVXkC,"Mr Regular","Anomaly","What So Not,Oliver Tree,Killer Mike",2022-09-16,174620,32,,2023-08-31T01:47:07Z,"aussietronica,brostep,edm,electro house,electronic trap,escape room,vapor twitch,alternative hip hop,atl hip hop,conscious hip hop,hip hop,old school atlanta hip hop,political hip hop,southern hip hop","Counter Records",0.419,0.659,7,-4.973,0,0.0626,0.00169,0,0.15,0.317,144.786,4
3ef4iHt7NlPqMfDtA61NZP,"Run","4D","Blank Banshee",2023-08-20,61935,16,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.485,0.929,6,-5.655,0,0.401,0.000345,0.0000219,0.245,0.427,124.452,4
4sJiUpUuMb4sgvCNpcpkYp,"Sundial","4D","Blank Banshee",2023-08-20,134849,17,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.674,0.902,1,-3.999,1,0.0421,0.00963,0.838,0.241,0.899,149.507,4
1fQRM6Eh0AIhJNi7BU1XY3,"Good Times","4D","Blank Banshee",2023-08-20,144909,17,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.621,0.766,8,-4.826,1,0.043,0.536,0.334,0.131,0.783,111.117,4
0qMBBeCesMCvoooGLHqfrW,"Scud","4D","Blank Banshee",2023-08-20,140294,15,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.741,0.981,10,-4.68,0,0.112,0.0707,0.698,0.136,0.555,136.025,4
5cJZkWx2DMIAWmldzACOTa,"Pegasus","4D","Blank Banshee",2023-08-20,127664,13,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.683,0.627,5,-8.269,0,0.0593,0.426,0.562,0.248,0.28,137.016,4
1U1eHWpbcp4wBacbD7bq9u,"Trojan Horse","4D","Blank Banshee",2023-08-20,193655,16,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.613,0.654,2,-8.406,1,0.0528,0.242,0.847,0.146,0.141,145.033,4
4wHNjYrOOZDiZsBzpwBEzx,"Contra","4D","Blank Banshee",2023-08-20,124329,16,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.423,0.936,7,-3.728,1,0.0695,0.00158,0.511,0.375,0.364,193.939,4
6rYIaZ1oTwxSTqDMPvjT5j,"Lost Angles","4D","Blank Banshee",2023-08-20,151996,14,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.694,0.826,1,-6.362,1,0.0632,0.00443,0.365,0.158,0.34,105.018,4
19g1bS3ekQVpgRtfJayDF8,"Hall of Mirrors","4D","Blank Banshee",2023-08-20,192000,12,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.488,0.872,5,-3.294,0,0.0415,0.00629,0.745,0.511,0.228,160.076,4
5fBRCfXoHaoaBBjrGarTqx,"Spirit Season","4D","Blank Banshee",2023-08-20,127619,11,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.464,0.888,7,-5.632,0,0.0349,0.00559,0.66,0.15,0.0385,125.97,4
4tvC6VTDUvudZuaOMqPLgT,"Dome 23","4D","Blank Banshee",2023-08-20,134210,10,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.486,0.641,0,-10.007,1,0.0854,0.194,0.885,0.135,0.173,76.946,4
7lDU73QbtvzMr9hyWJ3vC6,"Mine Sweeper","4D","Blank Banshee",2023-08-20,122526,11,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.703,0.817,8,-4.249,1,0.051,0.215,0.778,0.146,0.516,95.027,4
3RuUsA5GH0LVax0A7R5dyA,"Time Thief","4D","Blank Banshee",2023-08-20,157985,13,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.464,0.968,11,-5.041,0,0.0489,0.0000525,0.798,0.606,0.34,139.011,4
78wNMR5KYIDH2WjCB1jwvo,"Warhead","4D","Blank Banshee",2023-08-20,125714,11,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.52,0.949,0,-3.387,1,0.0532,0.00161,0.669,0.0988,0.146,147.126,4
0ZH9OWiHKwQ1UVo8HLn3as,"Tracer","4D","Blank Banshee",2023-08-20,158769,12,,2023-08-25T17:01:01Z,"future funk,vaportrap,vaporwave","Hologram Bay",0.597,0.885,10,-7.577,0,0.0383,0.000282,0.794,0.132,0.286,129.997,4
0IZonFIeRHblWsP0pFieyS,"Mystery","New Heart Designs","Turnstile,BADBADNOTGOOD",2023-08-11,141940,41,,2023-08-16T18:21:07Z,"hardcore punk,modern melodic hardcore,canadian modern jazz,indie soul","Roadrunner Records",0.29,0.306,4,-10.583,0,0.029,0.674,0.432,0.142,0.207,69.421,4
5D7AFGloFpXtdT2PiKTEC3,"Alien Love Call","New Heart Designs","Turnstile,BADBADNOTGOOD,Blood Orange",2023-08-11,222741,55,,2023-08-16T18:21:07Z,"hardcore punk,modern melodic hardcore,canadian modern jazz,indie soul,alternative r&b,art pop,escape room,indietronica,metropopolis","Roadrunner Records",0.606,0.583,4,-8.389,1,0.0284,0.00633,0.404,0.193,0.807,125.974,4
1eSNEJ79X1IFlQ9W8mq3Aj,"Underwater Boi","New Heart Designs","Turnstile,BADBADNOTGOOD",2023-08-11,236810,39,,2023-08-16T18:21:07Z,"hardcore punk,modern melodic hardcore,canadian modern jazz,indie soul","Roadrunner Records",0.665,0.8,11,-9.214,0,0.046,0.234,0.637,0.412,0.87,131.094,4
0hl2TBwd73atRErPcuW77Z,"Euphoria","Euphoria","Saint Juniper,Jonny Craig",2023-07-22,225333,4,,2023-07-28T14:38:39Z,"progressive post-hardcore,screamo","Honey Gold Records",0.474,0.885,2,-4.226,1,0.0556,0.00107,0.00000267,0.471,0.681,179.969,4
52UthFOfrbtnjBMK6jyLqk,"Nothing is Safe","There Existed an Addiction to Blood","clipping.",2019-10-18,297249,44,,2023-07-28T14:30:39Z,"escape room,experimental hip hop,industrial hip hop","Sub Pop Records",0.92,0.489,2,-9.19,0,0.0731,0.0823,0.052,0.0626,0.327,125.973,4
3fQ1vyHTtPmUPDIDnHOhOp,"Carolina","Carolina","Crystal Fighters",2023-07-27,195680,10,,2023-07-28T14:27:51Z,"shimmer pop","Play It Again Sam",0.62,0.896,11,-4.73,1,0.0469,0.00515,0.00025,0.227,0.7,112.034,4
2wueg8zb5SSaSxCyUpcKRJ,"Loading","Loading","James Blake",2023-07-26,284551,33,,2023-07-28T14:27:38Z,"art pop,indie soul,indietronica,uk alternative pop","Republic Records",0.683,0.544,1,-8.614,0,0.0357,0.0881,0.129,0.1,0.0734,131.993,4
0BhMGTZ32kho286pz0mJxq,"Miami Baby","Miami Baby","DOPE LEMON",2023-07-27,293339,0,,2023-07-28T14:02:52Z,"","BMG Rights Management (Australia) Pty Ltd.",0.503,0.904,9,-5.457,1,0.0781,0.218,0.000484,0.373,0.688,193.923,4
0qeis0YvQHlfpp94bwazBb,"Crystal","Crystal","Coletta",2023-07-28,187714,29,,2023-07-28T14:02:18Z,"progressive post-hardcore,swancore","LIFE OR DEATH",0.497,0.842,4,-4.546,1,0.111,0.298,0,0.0714,0.198,105.007,4
6XZNGncuUZScxKI3lUrBHD,"Everything I Want","Ooh Rap I Ya","George Clanton",2023-07-28,171984,40,,2023-07-28T14:02:02Z,"hypnagogic pop,vaporwave","100% Electronica",0.405,0.743,7,-10.22,1,0.0312,0.0000277,0.942,0.574,0.108,91.982,4
2zqWXm2HjbfmQnpNm4FL0k,"Justify Your Life","Ooh Rap I Ya","George Clanton",2023-07-28,205611,36,,2023-07-28T14:02:02Z,"hypnagogic pop,vaporwave","100% Electronica",0.538,0.835,11,-8.652,1,0.0382,0.0000375,0.336,0.147,0.206,91.023,4
7EUgUNXbhgsPXaCr51uYta,"Punching Down","Ooh Rap I Ya","George Clanton",2023-07-28,207178,36,,2023-07-28T14:02:02Z,"hypnagogic pop,vaporwave","100% Electronica",0.476,0.918,2,-7.151,1,0.0616,0.0000409,0.907,0.423,0.335,179.968,4
1gRDj5L77TVphFS2AT0nh3,"I Been Young","Ooh Rap I Ya","George Clanton",2023-07-28,299812,42,,2023-07-28T14:02:02Z,"hypnagogic pop,vaporwave","100% Electronica",0.573,0.824,11,-7.225,0,0.0384,0.0000258,0.865,0.25,0.236,95.011,4
